L,H,seed,arm,baseline_mse,student_mse,fgl_delta,init_delta,rounds_used,mse_curve_val,mse_curve_test
20,45,1,A_iter,127.00868055555556,56.34375,55.63787470782017,57.6030725819094,6,133.057;108.641;78.182;77.960;77.127;56.516;56.571,132.896;108.583;77.729;77.354;72.389;56.344;56.389
20,45,1,E_iter,127.00868055555556,56.36284722222222,55.62283855270172,57.5887025134556,4,133.057;86.349;77.946;56.403;57.243,132.896;86.299;72.639;56.363;53.667
20,60,0,A_single,19.104166666666668,16.571180555555557,13.258814976372225,0.0,0,16.851,16.571
20,60,0,E_single,19.104166666666668,15.347222222222221,19.665576154125784,7.38606600314302,1,16.851;15.562,16.571;15.347
20,60,0,A_iter,19.104166666666668,14.449652777777779,24.36386768447837,12.802514405447882,4,16.851;15.035;14.847;14.715;14.729,16.571;14.802;14.590;14.450;14.439
20,60,0,E_iter,19.104166666666668,14.340277777777779,24.93638676844784,13.462545835515979,5,16.851;15.465;15.146;15.007;14.618;14.812,16.571;15.182;14.840;14.717;14.340;14.533
20,60,1,A_single,14.885416666666666,31.479166666666668,-111.47655703289014,0.0,0,23.908,31.479
20,60,1,E_single,14.885416666666666,14.59201388888889,1.9710753440634412,53.64548863887051,1,23.908;14.868,31.479;14.592
20,60,1,A_iter,14.885416666666666,14.35763888888889,3.5456029857709286,54.390028678579306,3,23.908;14.830;14.729;14.632,31.479;14.556;14.464;14.358
20,60,1,E_iter,14.885416666666666,14.65798611111111,1.5278749708420793,53.435914405470996,2,23.908;14.993;15.014,31.479;14.658;14.733
35,5,0,A_single,106.46701388888889,106.53472222222223,-0.06359559722789312,0.0,0,106.559,106.535
35,5,0,E_single,106.46701388888889,29.696180555555557,72.10762331838565,72.12535036829412,1,106.559;29.839,106.535;29.696
35,5,0,A_iter,106.46701388888889,29.72048611111111,72.08479412963717,72.10253568867739,4,106.559;56.200;30.068;30.062;29.845,106.535;56.056;29.932;29.925;29.720
35,5,0,E_iter,106.46701388888889,29.76215277777778,72.04565837749695,72.06342480933448,2,106.559;29.905;56.207,106.535;29.762;56.073
35,5,1,A_single,106.484375,106.50347222222223,-0.017934295263721593,0.0,0,106.530,106.503
35,5,1,E_single,106.484375,29.744791666666668,72.0665199315236,72.0715287060281,1,106.530;29.875,106.503;29.745
35,5,1,A_iter,106.484375,29.62673611111111,72.17738648406294,72.1823753789978,6,106.530;56.217;44.243;30.148;30.102;29.764;29.755,106.503;56.080;44.120;30.019;29.974;29.634;29.627
35,5,1,E_iter,106.484375,29.713541666666668,72.09586696013695,72.10087047240243,2,106.530;29.839;67.161,106.503;29.714;67.035
35,15,0,A_single,107.92708333333333,109.3125,-1.2836598783901212,0.0,0,109.363,109.312
35,15,0,E_single,107.92708333333333,56.291666666666664,47.84287230962263,48.503906994473034,1,109.363;56.401,109.312;56.292
35,15,0,A_iter,107.92708333333333,41.953125,61.12826947205868,61.62092624356775,4,109.363;77.866;57.172;30.012;30.109,109.312;77.753;56.759;41.953;30.035
35,15,0,E_iter,107.92708333333333,42.39930555555556,60.71486021297815,61.212756495775366,2,109.363;30.394;32.498,109.312;42.399;32.384
35,15,1,A_single,127.93055555555556,109.29166666666667,14.569536423841056,0.0,0,109.342,109.292
35,15,1,E_single,127.93055555555556,57.651041666666664,54.935674736727826,47.25028593213877,1,109.342;45.609,109.292;57.651
35,15,1,A_iter,127.93055555555556,29.65451388888889,76.81983497991533,72.8666285423815,6,109.342;79.109;56.634;44.332;29.995;29.905;29.731,109.292;78.988;56.505;44.186;30.028;29.823;29.655
35,15,1,E_iter,127.93055555555556,30.63888888888889,76.05037455216589,71.96594230524845,3,109.342;45.089;30.981;44.009,109.292;44.939;30.639;44.040
35,30,0,A_single,123.78472222222223,121.85763888888889,1.5568022440392781,0.0,0,119.715,121.858
35,30,0,E_single,123.78472222222223,90.22048611111111,27.115007012622723,25.962387804530557,1,119.715;86.292,121.858;90.220
35,30,0,A_iter,123.78472222222223,82.63020833333333,33.246844319775605,32.191195326969655,6,119.715;102.562;94.035;93.882;76.111;76.090;76.097,121.858;102.585;93.953;93.793;87.170;82.630;80.273
35,30,0,E_iter,123.78472222222223,77.51736111111111,37.37727910238429,36.3869497079356,2,119.715;68.090;69.174,121.858;77.517;69.062
35,30,1,A_single,122.11979166666667,118.47395833333333,2.985456561607036,0.0,0,115.035,118.474
35,30,1,E_single,122.11979166666667,57.763888888888886,52.69899489629093,51.243387406397915,1,115.035;58.208,118.474;57.764
35,30,1,A_iter,122.11979166666667,85.61805555555556,29.89010676561323,27.73259477440248,4,115.035;95.826;86.007;85.743;85.979,118.474;95.931;89.840;85.618;83.458
35,30,1,E_iter,122.11979166666667,45.751736111111114,62.53536344379522,61.38245336381354,2,115.035;31.465;86.337,118.474;45.752;86.542
35,45,0,A_single,14.989583333333334,15.37673611111111,-2.5828121380588307,0.0,0,15.663,15.377
35,45,0,E_single,14.989583333333334,14.619791666666666,2.466990965948583,4.922660042903919,1,15.663;14.910,15.377;14.620
35,45,0,A_iter,14.989583333333334,14.34548611111111,4.296965485290718,6.7065597832223105,3,15.663;14.752;14.708;14.625,15.377;14.429;14.415;14.345
35,45,0,E_iter,14.989583333333334,14.666666666666666,2.154273801250876,4.617816416393814,2,15.663;14.997;15.146,15.377;14.667;14.889
35,45,1,A_single,14.868055555555555,15.213541666666666,-2.323680523120035,0.0,0,15.516,15.214
35,45,1,E_single,14.868055555555555,14.59375,1.8449322746380183,4.073947278329335,1,15.516;14.896,15.214;14.594
35,45,1,A_iter,14.868055555555555,14.52951388888889,2.276973376926666,4.496177108296239,3,15.516;14.911;14.819;14.826,15.214;14.616;14.530;14.524
35,45,1,E_iter,14.868055555555555,14.515625,2.3703876693134034,4.587470044505302,3,15.516;14.882;14.760;14.760,15.214;14.526;14.516;14.474
35,60,0,A_single,14.20486111111111,44.15625,-210.8530921535077,0.0,0,44.295,44.156
35,60,0,E_single,14.20486111111111,14.26388888888889,-0.41554632119286794,67.69678383266493,1,44.295;14.566,44.156;14.264
35,60,0,A_iter,14.20486111111111,14.097222222222221,0.7577609386458106,68.07423134387041,3,44.295;14.530;14.420;14.382,44.156;14.236;14.141;14.097
35,60,0,E_iter,14.20486111111111,14.125,0.5622097286726935,68.01132342533617,3,44.295;14.516;14.486;14.434,44.156;14.220;14.177;14.125
35,60,1,A_single,14.269097222222221,14.50173611111111,-1.6303686579875927,0.0,0,14.840,14.502
35,60,1,E_single,14.269097222222221,14.18923611111111,0.5596787930405132,2.1549144020112534,1,14.840;14.505,14.502;14.189
35,60,1,A_iter,14.269097222222221,14.128472222222221,0.9855213529626476,2.573925535735667,3,14.840;14.547;14.516;14.432,14.502;14.245;14.212;14.128
35,60,1,E_iter,14.269097222222221,14.069444444444445,1.399196982601283,2.98096492278223,3,14.840;14.530;14.446;14.396,14.502;14.229;14.144;14.069
50,5,0,A_single,106.45659722222223,93.38020833333333,12.28330533766044,0.0,0,93.536,93.380
50,5,0,E_single,106.45659722222223,41.951388888888886,60.592964660219515,55.07464628999572,1,93.536;29.896,93.380;41.951
50,5,0,A_iter,106.45659722222223,29.77951388888889,72.0266149154422,68.10939446334616,5,93.536;56.637;56.116;30.000;29.986;29.918,93.380;56.512;55.931;29.804;29.799;29.780
50,5,0,E_iter,106.45659722222223,29.838541666666668,71.97116717493762,68.04618216297618,3,93.536;29.896;29.889;56.167,93.380;29.766;29.839;56.033
50,5,1,A_single,106.44965277777777,106.47222222222223,-0.021201989725201462,0.0,0,106.500,106.472
50,5,1,E_single,106.44965277777777,30.151041666666668,71.67577264943324,71.68177667623272,1,106.500;29.845,106.472;30.151
50,5,1,A_iter,106.44965277777777,29.76388888888889,72.03946831933459,72.04539525176102,5,106.500;56.104;56.056;29.790;29.785;29.722,106.472;65.507;56.359;29.651;29.674;29.764
50,5,1,E_iter,106.44965277777777,30.223958333333332,71.60727391339803,71.61329246021394,3,106.500;56.852;30.365;56.470,106.472;56.705;30.224;56.439
50,15,0,A_single,117.53645833333333,108.390625,7.781273541011208,0.0,0,108.592,108.391
50,15,0,E_single,117.53645833333333,56.54340277777778,51.8928819367513,47.83367770249708,1,108.592;56.688,108.391;56.543
50,15,0,A_iter,117.53645833333333,42.189236111111114,64.1054046469033,61.07667419473676,6,108.592;85.535;65.766;57.160;56.410;56.382;42.361,108.391;85.462;65.733;65.797;56.330;56.325;42.189
50,15,0,E_iter,117.53645833333333,43.369791666666664,63.10098816856471,59.9875066070828,2,108.592;43.601;56.972,108.391;43.370;56.802
50,15,1,A_single,112.80034722222223,128.28298611111111,-13.725701445215702,0.0,0,123.451,128.283
50,15,1,E_single,112.80034722222223,56.73090277777778,49.70680128668832,55.776752243169,1,123.451;56.884,128.283;56.731
50,15,1,A_iter,112.80034722222223,56.05381944444444,50.3070506210272,56.3045567119135,5,123.451;92.556;66.356;56.535;56.160;56.146,128.283;100.333;66.193;56.455;56.280;56.054
50,15,1,E_iter,112.80034722222223,56.564236111111114,49.85455496898712,55.90667334316763,2,123.451;56.562;56.625,128.283;56.564;53.891
50,30,0,A_single,14.760416666666666,14.852430555555555,-0.6233827334744793,0.0,0,15.146,14.852
50,30,0,E_single,14.760416666666666,14.852430555555555,-0.6233827334744793,0.0,1,15.146;15.622,14.852;15.255
50,30,0,A_iter,14.760416666666666,14.291666666666666,3.1757233592095977,3.775569842197548,3,15.146;14.840;14.566;14.618,14.852;14.519;14.292;14.273
50,30,0,E_iter,14.760416666666666,14.852430555555555,-0.6233827334744793,0.0,1,15.146;15.701,14.852;15.345
50,30,1,A_single,14.784722222222221,44.87152777777778,-203.4992954438704,0.0,0,45.042,44.872
50,30,1,E_single,14.784722222222221,15.147569444444445,-2.4542038515735154,66.24235858546777,1,45.042;15.465,44.872;15.148
50,30,1,A_iter,14.784722222222221,14.215277777777779,3.8515735086895155,68.3200495241043,4,45.042;15.007;14.625;14.604;14.524,44.872;14.717;14.302;14.365;14.215
50,30,1,E_iter,14.784722222222221,14.411458333333334,2.524659464537332,67.8828445407413,4,45.042;15.493;14.892;14.705;14.727,44.872;15.161;14.649;14.411;14.411
50,45,0,A_single,14.286458333333334,29.741319444444443,-108.17839348645033,0.0,0,29.884,29.741
50,45,0,E_single,14.286458333333334,14.164930555555555,0.8506501397496712,52.3728912497811,1,29.884;14.483,29.741;14.165
50,45,0,A_iter,14.286458333333334,14.100694444444445,1.3002794993316347,52.58887397116339,3,29.884;14.453;14.418;14.398,29.741;14.160;14.122;14.101
50,45,0,E_iter,14.286458333333334,14.098958333333334,1.3124316441851986,52.59471134201156,3,29.884;14.476;14.432;14.425,29.741;14.148;14.141;14.099
50,45,1,A_single,14.206597222222221,44.02430555555556,-209.88634974948064,0.0,0,44.161,44.024
50,45,1,E_single,14.206597222222221,14.166666666666666,0.28107051203714883,67.82080605726004,1,44.161;14.458,44.024;14.167
50,45,1,A_iter,14.206597222222221,14.13888888888889,0.47659782475863766,67.8839025159713,3,44.161;14.464;14.429;14.453,44.024;14.168;14.139;14.160
50,45,1,E_iter,14.206597222222221,14.104166666666666,0.7210069656605144,67.96277308936037,2,44.161;14.392;14.526,44.024;14.104;14.231
50,60,0,A_single,14.11111111111111,43.666666666666664,-209.44881889763778,0.0,0,43.800,43.667
50,60,0,E_single,14.11111111111111,14.100694444444445,0.07381889763779108,67.70833333333334,1,43.800;14.406,43.667;14.101
50,60,0,A_iter,14.11111111111111,14.083333333333334,0.19685039370078042,67.74809160305342,3,43.800;14.401;14.401;14.380,43.667;14.099;14.094;14.083
50,60,0,E_iter,14.11111111111111,14.10763888888889,0.02460629921259283,67.69243002544529,2,43.800;14.410;14.467,43.667;14.108;14.156
50,60,1,A_single,14.114583333333334,43.736111111111114,-209.86469864698645,0.0,0,43.901,43.736
50,60,1,E_single,14.114583333333334,14.088541666666666,0.18450184501845857,67.78739282311845,1,43.901;14.398,43.736;14.089
50,60,1,A_iter,14.114583333333334,14.04513888888889,0.4920049200492019,67.88663067640522,3,43.901;14.391;14.384;14.359,43.736;14.094;14.076;14.045
50,60,1,E_iter,14.114583333333334,14.11111111111111,0.024600246002467015,67.73578913940935,2,43.901;14.418;14.451,43.736;14.111;14.155
72,5,0,A_single,14.135416666666666,14.17013888888889,-0.24563989191845456,0.0,0,14.467,14.170
72,5,0,E_single,14.135416666666666,14.13888888888889,-0.024563989191851737,0.22053418279833373,1,14.467;14.439,14.170;14.139
72,5,0,A_iter,14.135416666666666,10.72048611111111,24.158683370179318,24.34452340112718,2,14.467;14.415;14.366,14.170;14.106;10.720
72,5,0,E_iter,14.135416666666666,0.16493055555555555,98.83321051338737,98.83606959078656,6,14.467;14.436;0.170;0.165;0.158;0.151;0.123,14.170;14.137;0.196;0.200;0.188;0.181;0.165
72,5,1,A_single,14.121527777777779,14.628472222222221,-3.5898696828128727,0.0,0,14.925,14.628
72,5,1,E_single,14.121527777777779,14.140625,-0.135234816818288,3.3349157370045046,1,14.925;14.432,14.628;14.141
72,5,1,A_iter,14.121527777777779,14.072916666666666,0.34423407917384796,3.7977688108236403,3,14.925;14.422;14.398;14.370,14.628;14.122;14.101;14.073
72,5,1,E_iter,14.121527777777779,14.10763888888889,0.09835259404967085,3.5604082601471556,3,14.925;14.431;14.410;14.418,14.628;14.132;14.108;14.130
72,15,0,A_single,14.133680555555555,14.178819444444445,-0.31937108463334024,0.0,0,14.472,14.179
72,15,0,E_single,14.133680555555555,14.112847222222221,0.14740203906154456,0.4652871311375115,1,14.472;14.413,14.179;14.113
72,15,0,A_iter,14.133680555555555,14.083333333333334,0.3562215943987169,0.673441900330596,2,14.472;14.401;14.375,14.179;14.101;14.083
72,15,0,E_iter,14.133680555555555,14.069444444444445,0.45448962043974667,0.7713970858332313,2,14.472;14.411;14.358,14.179;14.111;14.069
72,15,1,A_single,14.112847222222221,14.633680555555555,-3.690490835281097,0.0,0,14.932,14.634
72,15,1,E_single,14.112847222222221,14.182291666666666,-0.4920654447041471,3.0845889192075004,1,14.932;14.455,14.634;14.182
72,15,1,A_iter,14.112847222222221,14.088541666666666,0.1722229056464496,3.725234310119827,3,14.932;14.417;14.398;14.382,14.634;14.123;14.104;14.089
72,15,1,E_iter,14.112847222222221,14.07986111111111,0.2337310862344664,3.7845533277968935,3,14.932;14.413;14.403;14.385,14.634;14.104;14.109;14.080
72,30,0,A_single,14.104166666666666,14.135416666666666,-0.22156573116691286,0.0,0,14.434,14.135
72,30,0,E_single,14.104166666666666,14.135416666666666,-0.22156573116691286,0.0,1,14.434;14.438,14.135;14.128
72,30,0,A_iter,14.104166666666666,14.07986111111111,0.1723289020187086,0.39302382706951466,2,14.434;14.375;14.396,14.135;14.080;14.104
72,30,0,E_iter,14.104166666666666,14.135416666666666,-0.22156573116691286,0.0,1,14.434;14.438,14.135;14.128
72,30,1,A_single,14.105902777777779,14.597222222222221,-3.483076923076912,0.0,0,14.899,14.597
72,30,1,E_single,14.105902777777779,14.083333333333334,0.1600000000000014,3.5204567078972313,1,14.899;14.406,14.597;14.083
72,30,1,A_iter,14.105902777777779,14.07986111111111,0.184615384615393,3.544243577545193,3,14.899;14.403;14.385;14.378,14.597;14.101;14.089;14.080
72,30,1,E_iter,14.105902777777779,14.07986111111111,0.184615384615393,3.544243577545193,3,14.899;14.417;14.385;14.399,14.597;14.101;14.080;14.082
72,45,0,A_single,14.104166666666666,14.102430555555555,0.012309207287047914,0.0,0,14.408,14.102
72,45,0,E_single,14.104166666666666,14.102430555555555,0.012309207287047914,0.0,1,14.408;14.446,14.102;14.137
72,45,0,A_iter,14.104166666666666,14.07986111111111,0.1723289020187086,0.16003939431244754,2,14.408;14.380;14.385,14.102;14.080;14.087
72,45,0,E_iter,14.104166666666666,14.102430555555555,0.012309207287047914,0.0,1,14.408;14.441,14.102;14.132
72,45,1,A_single,14.098958333333334,14.597222222222221,-3.53404753109222,0.0,0,14.892,14.597
72,45,1,E_single,14.098958333333334,14.09548611111111,0.024627508927478982,3.4372026641293982,1,14.892;14.411,14.597;14.095
72,45,1,A_iter,14.098958333333334,14.072916666666666,0.1847063169560483,3.5918173168411025,3,14.892;14.391;14.377;14.375,14.597;14.090;14.078;14.073
72,45,1,E_iter,14.098958333333334,14.090277777777779,0.06156877231867856,3.4728829686013216,2,14.892;14.405;14.410,14.597;14.090;14.108
72,60,0,A_single,12.041015625,12.28125,-1.995133819951338,0.0,0,12.447,12.281
72,60,0,E_single,12.041015625,12.03515625,0.04866180048661801,2.0038167938931295,1,12.447;12.217,12.281;12.035
72,60,0,A_iter,12.041015625,12.001953125,0.32441200324412006,2.274173027989822,3,12.447;12.197;12.182;12.176,12.281;12.023;12.020;12.002
72,60,0,E_iter,12.041015625,12.03515625,0.04866180048661801,2.0038167938931295,2,12.447;12.217;12.244,12.281;12.035;12.070
72,60,1,A_single,12.03515625,12.5,-3.8623823433950015,0.0,0,12.662,12.500
72,60,1,E_single,12.03515625,12.0078125,0.22719896137617657,3.9375,1,12.662;12.193,12.500;12.008
72,60,1,A_iter,12.03515625,12.001953125,0.275884453099643,3.9843749999999996,3,12.662;12.197;12.164;12.164,12.500;12.031;12.002;12.002
72,60,1,E_iter,12.03515625,12.025390625,0.08114248620577734,3.7968750000000004,3,12.662;12.197;12.193;12.205,12.500;12.008;12.025;12.020
